uri	english	language	translation
http://data.europa.eu/esco/skill/1177a1e9-213a-477b-b57c-364368c68b95	design power electronics	bg	проектиране на силова електроника
http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35	perform a feasibility study on solar absorption cooling	bg	провеждане на проучване за осъществимост на системи за слънчево абсорбционно охлаждане
http://data.europa.eu/esco/skill/311832d1-1167-47c7-b613-fc64784ffeed	describe electric drive system	bg	описване на електрозадвижвани системи
http://data.europa.eu/esco/skill/3ecde258-d1c6-4d6a-bfa7-ec4c5e4fc700	develop green compounding solutions	bg	разработване на екологосъобразни смеси
http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	evaluate research activities	bg	оценяване на научноизследователски дейности
http://data.europa.eu/esco/skill/0bb3792c-0a17-4e48-a8b3-5603bb12a660	provide nursing care in community settings 	bg	предоставяне на сестрински грижи в общности
http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858	advise on fitted ventilation systems	bg	консултиране относно монтирани вентилационни системи
http://data.europa.eu/esco/skill/45bd49b2-2e24-4279-89a8-b5ae84e8acf2	fit contact lenses	bg	напасване на контактни лещи
http://data.europa.eu/esco/skill/395ace35-e463-4dc7-8181-c2dd43885107	perform a feasibility study on heat pumps	bg	провеждане на проучване за осъществимост на термопомпи
http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1	perform a feasibility study on district heating and cooling.	bg	провеждане на проучване за осъществимост на местни отоплителни и охладителни системи
http://data.europa.eu/esco/skill/16c2b3fb-3a41-4b0e-bb35-06e659917b02	conduct contact tracing interviews	bg	провеждане на събеседвания за проследяване на контакти
http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e	design a domotic system in buildings	bg	проектиране на системи за домашна автоматизация за сгради
http://data.europa.eu/esco/skill/27ddcef9-8522-4699-b0e6-2e2b10fd6d13	create a crowdfunding campaign	bg	създаване на кампания за колективно финансиране
http://data.europa.eu/esco/skill/08236fee-c405-4f30-8858-f10d7d5c94b7	operate media integration systems	bg	работа със системи за интегриране на медии
http://data.europa.eu/esco/skill/34bc01ed-dd78-49c7-bcfb-c17bb66688b5	test power electronics	bg	изпитване на силова електроника
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	conduct training on monitoring and evaluation frameworks	bg	провеждане на обучение за работа с рамки за наблюдение и оценка
http://data.europa.eu/esco/skill/4e61277c-5c6e-4a63-be5d-bfbe601b147c	advise on eligibility of expenditures	bg	консултиране относно допустимостта на разходите
http://data.europa.eu/esco/skill/40cafbc8-07b8-432d-a9d3-f1cd7371af4b	perform image guidance in radiation therapy 	bg	извършване на образно направляване при лъчетерапия
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	do cloud refactoring	bg	извършване на преработка на код в облак
http://data.europa.eu/esco/skill/29cd7e7b-215c-483a-b67a-6bdad0647de9	develop procurement strategy	bg	разработване на стратегия за снабдяване
http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e	design biomass installations	bg	проектиране на инсталации, използващи биомаса
http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922	determine appropriate heating and cooling system 	bg	определяне на подходяща отоплителна и охладителна система
http://data.europa.eu/esco/skill/075c411b-c5cd-4238-be12-d6b284a4130c	identify information needs of young people	bg	определяне на информационните нужди на младежите
http://data.europa.eu/esco/skill/32db65d3-5ef3-43eb-9bf8-752c9cf0b22e	customise project methodologies	bg	персонализиране на проектни методики
http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f	implement route planning in smart mobility services	bg	извършване на планиране на маршрути при услуги за интелигентна мобилност
http://data.europa.eu/esco/skill/2c438b4b-4212-45f5-9625-ee21ac5061a9	train volunteers	bg	обучаване на доброволци
http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6	design cloud architecture	bg	проектиране на облачна архитектура
http://data.europa.eu/esco/skill/0332f526-6dc0-4f09-8a7c-2b9473c50736	ensure infrastructure accessibility	bg	гарантиране на достъпност на инфраструктурата
http://data.europa.eu/esco/skill/31599ac3-e03c-42f8-8f08-b549af8234f2	draft procurement technical specifications	bg	изготвяне на проекти на технически спецификации за поръчки
http://data.europa.eu/esco/skill/3936cc7d-d045-4eb0-b951-b862a072c0a2	design indicators for food waste reduction	bg	съставяне на показатели за намаляване на разхищението на храни
http://data.europa.eu/esco/skill/362e01a8-3f99-4d1a-96f7-ce69f9f7e39f	provide protective equipment against infectious diseases	bg	осигуряване на лични предпазни средства срещу инфекциозни заболявания
http://data.europa.eu/esco/skill/2a69d6a0-b90f-4d50-bef8-a05d6704575d	use media software	bg	използване на медиен софтуер
http://data.europa.eu/esco/skill/17924c75-45f4-4593-afac-eea0d51f04b5	defence standard procedures	bg	стандартни процедури в отбраната
http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225	assess integrated domotics systems	bg	оценяване на интегрирани системи за домашна автоматизация
http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14	advise customers on smart homes technology	bg	консултиране на клиенти относно технологии за интелигентни домове
http://data.europa.eu/esco/skill/36359101-4488-4859-83a8-9600d9faf3f2	engage local communities in the management of natural protected areas	bg	ангажиране на местните общности в управлението на защитени природни зони
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	provide homologation management services	bg	предоставяне на услуги по управление на процеса на одобрение на типа
http://data.europa.eu/esco/skill/254d5358-8e20-450c-9fed-28ceff0479ef	operate drones in civil engineering	bg	използване на безпилотни летателни апарати в строителното инженерство
http://data.europa.eu/esco/skill/2b34764d-637c-48f5-aa70-31e15c965db6	operate open source software	bg	разработване на софтуер с отворен код
http://data.europa.eu/esco/skill/467cfa0a-f6d8-4f07-a770-11d2ea3546cd	reduce tanning emissions	bg	намаляване на емисиите при дъбене
http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	manage rubber products development	bg	управление на разработването на каучукови изделия
http://data.europa.eu/esco/skill/2b1e2927-3542-48da-9063-02925e7562c1	disseminate results to the scientific community	bg	разпространяване на резултати сред научната общност
http://data.europa.eu/esco/skill/0cf3117a-c627-48e0-8d55-65b0f4557ae5	apply sustainable tillage techniques	bg	прилагане на устойчиви техники за обработка на почвата
http://data.europa.eu/esco/skill/2e69fb1e-aad9-4776-8054-ed4e548d086e	manage youth information services	bg	управление на информационни услуги за младежи
http://data.europa.eu/esco/skill/305dc408-68a6-4f63-9ee6-d0b26c8abad0	develop performance orientation in public administration	bg	разработване на подход за постигане на резултати в публичната администрация
http://data.europa.eu/esco/skill/0e667579-d045-4c6a-b0f3-230a61edd014	model power electronics	bg	моделиране на силова електроника
http://data.europa.eu/esco/skill/4c4235a9-a1fb-403f-a173-37d9297c218c	recycle livestock manure	bg	рециклиране на оборски тор
http://data.europa.eu/esco/skill/2f7b5fa1-5fa5-4bfc-b9c8-c0cef15b8b60	install smart devices	bg	монтиране на интелигентни устройства
http://data.europa.eu/esco/skill/273407b4-0b00-4166-8211-1fc6bbcb6b42	apply alternate wetting and drying techniques	bg	прилагане на редуващи се техники на овлажняване и сушене
http://data.europa.eu/esco/skill/73cc1ce2-4ada-4ae1-9f8e-d7efadcd52f6	design an electric heating system	bg	проектиране на електрически отоплителни системи
http://data.europa.eu/esco/skill/a9e0fece-3433-4aae-b204-dd0710142736	perform dosimetry measurements	bg	извършване на дозиметрични измервания
http://data.europa.eu/esco/skill/9f72c931-f94d-4faa-83e4-8674c399f5d2	social entrepreneurship	bg	социално предприемачество
